ENTITY ,LOCATION,CLOCK(MIN),Enter Exit,a_SKU,a_Line_Choice,a_Line_Choice1,a_Line_Choice2,a_Line_Choice3,a_Time_into_system,a_Order_Qty,a_Units_per_Case,a_Cases_per_Pallet,a_Units_Per_Pallet,a_SKU_of_sub,a_UnitsPerMin_Line_Choice,a_UnitsPerMin_Line_Choice1,a_UnitsPerMin_Line_Choice2,a_UnitsPerMin_Line_Choice3,a_Release_Date,a_Due_Date,a_Order_number,a_Release_Lateness,a_ProductionComplete_Lateness,a_YYMMDD_PO_Arrive_at_Line,a_YYMMDD_PO_Completed_at_Line,a_TimeDone,a_Matl_SKU,a_Number_input_Pallets_needed_for_order_used,a_Num_FGI_Pallets_for_Order_calculated,a_Number_input_pallets_needed_for_order,a_Num_Pallets_for_replenishment_order,a_Order_Queued_Hours,a_Replenish_Order_Qty,a_Lead_Time_Days,a_Replenish_Warehouse,a_Randomizer_for_warehouse_pull,a_Num_Split_Orders,a_Which_Warehouse_over_threshold,a_Num_pallets_report_over,a_SQFT_report_over,, 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
6,91,  230.78, Exit,   331,     22,     22,      0,      0,     0.00,  21582,     0.00,     0.00,   600.00,    331,    720,   720.00,     0.00,     0.00, 20040712, 20040718,     50,     0.00,     0.00,      0,      0,     0.00,      0,     36,      0,     36,    901,    76.86, 540600,      5,      2,     61,      0,      0,     0.00,     0.00, , 
